交易標的,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,真實單價(元/平方公尺),交易年,交易月,建築完成年,屋齡,移轉層次_num,總樓層數_num,是否為頂樓,土地筆數,建物棟數,車位數,鄉鎮市區_中區,鄉鎮市區_北區,鄉鎮市區_北屯區,鄉鎮市區_南區,鄉鎮市區_南屯區,鄉鎮市區_后里區,鄉鎮市區_外埔區,鄉鎮市區_大安區,鄉鎮市區_大甲區,鄉鎮市區_大肚區,鄉鎮市區_大里區,鄉鎮市區_大雅區,鄉鎮市區_太平區,鄉鎮市區_新社區,鄉鎮市區_東勢區,鄉鎮市區_東區,鄉鎮市區_梧棲區,鄉鎮市區_沙鹿區,鄉鎮市區_清水區,鄉鎮市區_潭子區,鄉鎮市區_烏日區,鄉鎮市區_石岡區,鄉鎮市區_神岡區,鄉鎮市區_西區,鄉鎮市區_西屯區,鄉鎮市區_豐原區,鄉鎮市區_霧峰區,鄉鎮市區_龍井區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_其他,建物型態_華廈(10層含以下有電梯),建物型態_透天厝,主要用途_住商用,主要用途_住家用,主要用途_其他,主要用途_商業用,主要用途_辦公用,主要建材_其他,主要建材_加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨鋼筋混凝土造、鋼筋混凝土造,車位類別_一樓平面,車位類別_其他,車位類別_升降平面,車位類別_升降機械,車位類別_坡道平面,車位類別_坡道機械,車位類別_塔式車位,使用分區_一般農業區,使用分區_住,使用分區_其他,使用分區_商,使用分區_山坡地保育區,使用分區_工,使用分區_工業區,使用分區_特定農業區,使用分區_農,使用分區_都市：其他:住宅區,使用分區_都市：其他:保護區,使用分區_都市：其他:第一之二種住宅區,使用分區_都市：其他:第一種新市政中心專用區,使用分區_都市：其他:第三種新市政中心專用區,使用分區_都市：其他:第三種遊憩區,使用分區_都市：其他:第二種住宅區,使用分區_都市：其他:第二種創新研發專用區,使用分區_都市：其他:第五種新市政中心專用區,使用分區_都市：其他:第八種新市政中心專用區,使用分區_都市：其他:第六種新市政中心專用區,使用分區_都市：其他:第四種新市政中心專用區,使用分區_都市：其他:道路用地,使用分區_都市：其他:風景區,使用分區_鄉村區,Income_Median,Higher_Ed_Ratio,id,Address,Response_Address,Response_X,Response_Y
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6630000.0,53606,26.04,1100000.0,63.13,0.0,5.76,1,53606.0488561458,2021,1,2025.0,0.0,5.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,20.21,103.41,2,2,1,1,1,5100000.0,51700,26.04,1100000.0,46.28,0.0,5.39,1,51699.62517771746,2021,1,2025.0,0.0,5.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,5.75,100.43,2,1,1,1,1,13700000.0,144148,13.02,1100000.0,50.92,0.0,6.22,1,144148.26678869693,2021,1,2025.0,0.0,5.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.75,100.43,2,1,1,1,1,13910000.0,145407,13.02,1200000.0,50.92,0.0,6.22,1,145406.70403843952,2021,1,2025.0,0.0,10.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.75,100.43,2,1,1,1,1,14390000.0,148610,13.02,1400000.0,50.92,0.0,6.22,1,148609.9988559661,2021,1,2025.0,0.0,13.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,7.66,148.94,3,2,2,1,1,20630000.0,159192,32.54,2100000.0,69.2,0.0,6.74,1,159192.43986254296,2021,1,2025.0,0.0,14.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,7.66,148.94,3,2,2,1,1,21260000.0,163746,32.54,2200000.0,69.2,0.0,6.74,1,163745.7044673539,2021,1,2025.0,0.0,22.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,7.66,148.94,3,2,2,1,1,21770000.0,167268,32.54,2300000.0,69.2,0.0,6.74,1,167268.0412371134,2021,1,2025.0,0.0,29.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,8.56,162.23,3,2,2,1,1,21660000.0,151592,32.54,2000000.0,78.74,0.0,5.97,1,151592.2584624875,2021,1,2025.0,0.0,7.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,9.13,171.07999999999998,3,2,2,1,1,25130000.0,161903,32.54,2700000.0,83.63,0.0,6.81,1,161902.69958134837,2021,1,2025.0,0.0,30.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,6.82,116.7,0,1,2,1,1,17570000.0,157890,13.02,1200000.0,61.54,0.0,6.21,1,157889.66049382716,2021,1,2025.0,0.0,3.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,7.29,142.71,3,2,2,1,1,20320000.0,164473,32.54,2200000.0,65.77,0.0,6.21,1,164473.08704729052,2021,1,2025.0,0.0,16.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.85,101.71,0,0,1,0,1,14300000.0,148833,13.02,1100000.0,51.68,0.0,6.17,1,148833.0138685308,2021,1,2025.0,0.0,5.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.85,101.71,2,1,1,1,1,14600000.0,151088,13.02,1200000.0,51.68,0.0,6.17,1,151088.05953320552,2021,1,2025.0,0.0,10.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.85,121.23,2,1,1,1,1,15440000.0,152667,32.54,1900000.0,51.68,0.0,6.17,1,152666.59149847785,2021,1,2025.0,0.0,16.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.85,121.23,2,1,1,1,1,15740000.0,156049,32.54,1900000.0,51.68,0.0,6.17,1,156049.1599954899,2021,1,2025.0,0.0,21.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.85,121.23,2,1,1,1,1,16130000.0,158191,32.54,2100000.0,51.68,0.0,6.17,1,158191.45337693088,2021,1,2025.0,0.0,27.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.75,100.43,2,1,1,1,1,14370000.0,148381,13.02,1400000.0,50.92,0.0,6.22,1,148381.19208328566,2021,1,2025.0,0.0,15.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,7.66,148.94,3,2,2,1,1,20930000.0,160911,32.54,2200000.0,69.2,0.0,6.74,1,160910.6529209622,2021,1,2025.0,0.0,17.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.92,122.12,2,1,1,1,1,15010000.0,145233,32.54,2000000.0,52.25,0.0,6.21,1,145233.31100692117,2021,1,2025.0,0.0,25.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.78,120.01,2,1,1,1,1,14760000.0,147022,32.54,1900000.0,51.48,0.0,5.72,1,147021.83605807705,2021,1,2025.0,0.0,16.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.78,120.01,2,1,1,1,1,15260000.0,151595,32.54,2000000.0,51.48,0.0,5.72,1,151594.8325140048,2021,1,2025.0,0.0,24.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.25,92.34,2,1,1,1,1,12910000.0,148891,13.02,1100000.0,45.64,0.0,6.24,1,148890.5698436712,2021,1,2025.0,0.0,6.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.65,118.0,2,1,1,1,1,14770000.0,151182,32.54,1850000.0,49.3,0.0,6.45,1,151181.83945705593,2021,1,2025.0,0.0,16.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.58,117.29,2,1,1,1,1,15850000.0,163422,32.54,2000000.0,49.17,0.0,6.16,1,163421.82890855457,2021,1,2025.0,0.0,25.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.78,120.01,2,1,1,1,1,15440000.0,152509,32.54,2100000.0,51.48,0.0,5.72,1,152509.43180519034,2021,1,2025.0,0.0,26.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.25,111.86,2,1,1,1,1,14940000.0,160615,32.54,2200000.0,45.64,0.0,6.24,1,160615.2294503278,2021,1,2025.0,0.0,30.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.75,119.95,2,1,1,1,1,15350000.0,152729,32.54,2000000.0,50.92,0.0,6.22,1,152728.52076421463,2021,1,2025.0,0.0,25.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,7.66,148.94,3,2,2,1,1,21520000.0,165120,32.54,2300000.0,69.2,0.0,6.74,1,165120.27491408933,2021,1,2025.0,0.0,26.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.58,97.77,2,1,1,1,1,14370000.0,156578,13.02,1100000.0,49.17,0.0,6.16,1,156578.17109144543,2021,1,2025.0,0.0,5.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.62,98.37,2,1,1,1,1,13620000.0,145518,13.02,1200000.0,48.91,0.0,6.74,1,145518.45342706502,2021,1,2025.0,0.0,11.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.62,117.9,2,1,1,1,1,14890000.0,151007,32.54,2000000.0,48.91,0.0,6.74,1,151007.49765698216,2021,1,2025.0,0.0,24.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.62,117.9,2,1,1,1,1,15350000.0,154053,32.54,2200000.0,48.91,0.0,6.74,1,154053.4208059981,2021,1,2025.0,0.0,31.0,31.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.55,97.24,2,1,1,1,1,13110000.0,142603,13.02,1100000.0,47.55,0.0,7.53,1,142602.7071954405,2021,1,2025.0,0.0,5.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.55,116.76,2,1,1,1,1,14530000.0,149964,32.54,1900000.0,47.55,0.0,7.53,1,149964.37900736168,2021,1,2025.0,0.0,21.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.92,102.6,2,1,1,1,1,13600000.0,138424,13.02,1200000.0,52.25,0.0,6.21,1,138423.75530252288,2021,1,2025.0,0.0,12.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,5.48,115.49,2,1,1,1,1,14150000.0,147679,32.54,1900000.0,47.86,0.0,6.23,1,147679.32489451475,2021,1,2025.0,0.0,20.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.73,105.41,2,2,1,1,1,5600000.0,56696,26.04,1100000.0,47.13,0.0,5.86,1,56696.48481794129,2021,1,2025.0,0.0,10.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,20.21,103.38,2,2,1,1,1,5130000.0,52108,26.04,1100000.0,46.25,0.0,5.39,1,52107.57693302301,2021,1,2025.0,0.0,3.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,47.205474629230295,,,,,
房地(土地+建物)+車位,16.97,162.92000000000002,3,2,2,1,1,14790000.0,103969,33.17,1300000.0,78.47,0.0,6.43,1,103969.17148362235,2021,1,2025.0,0.0,6.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,166.0,3,2,2,1,1,15820000.0,108183,33.17,1450000.0,82.34,0.0,4.58,1,108183.392305955,2021,1,2025.0,0.0,12.0,19.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,17.38,182.59,3,2,2,1,1,16380000.0,107129,49.76,2150000.0,82.34,0.0,4.58,1,107129.41353609876,2021,1,2025.0,0.0,13.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.73,212.25,3,2,2,1,1,25050000.0,142319,63.64,3900000.0,86.27,0.0,10.28,1,142318.82107529775,2020,12,2025.0,0.0,2.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,25.21,226.08,3,2,2,1,1,25520000.0,137742,76.38,4900000.0,87.67,0.0,9.59,1,137742.15096860388,2020,12,2025.0,0.0,2.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.73,212.26,3,2,2,1,1,25050000.0,142309,63.64,3900000.0,86.27,0.0,10.28,1,142309.2450545014,2020,12,2025.0,0.0,3.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,23.85,213.35,3,2,2,1,1,24630000.0,138468,63.64,3900000.0,87.67,0.0,9.59,1,138467.70422817444,2020,12,2025.0,0.0,3.0,27.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.36,181.02,3,2,2,1,1,23400000.0,145777,31.82,1650000.0,87.67,0.0,9.3,1,145777.47989276142,2020,12,2025.0,0.0,6.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
房地(土地+建物)+車位,20.84,185.2,3,2,2,1,1,25340000.0,152497,31.82,1950000.0,86.88,0.0,12.81,1,152497.06611031425,2020,12,2025.0,0.0,11.0,27.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,60.23570226008877,,,,,
